"Initiative Name","Item Name","PO Number","CMS Job No.","Total Quantity","Delivery Country","Quantity","No. of Pallets","Size of Pallet (h x w x d)","Assembled Product Size (h x w x d)","Outer Pack Size (h x w x d)","Artwork/Promotion","Claim","Artwork Version","Die Cut Version","Artwork Due date","Actual artwork received date","Artwork approved date","Requested Delivery date","Confirmed Delivery Date","Updated Delivery Date","Actual Date Delivered","CMS POD (Y/N)","GR (Y/N)","Invoiced (Y/N)","Labelling","Delivery Address","Booking In Details","Comments","Supplier","PDF downdloaded from Box.com","Approval from Box.com","Status","Orderer","Unit Cost (EUR)","Order Total (EUR)"
"Q4 Bulk Order - Pringles 2017","004. Multi Use FSDU Body","","","","MED Cluster","60","","","1382mm (h) x 412mm (w) x 316mm (d)

1795mm (h) including header","801mm (h) x 876mm (w) x 48mm (d)","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Cyprus: Argosy Trading Company Limited","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","004. Multi Use FSDU Body","","","","MED Cluster","60","","","1382mm (h) x 412mm (w) x 316mm (d)

1795mm (h) including header","801mm (h) x 876mm (w) x 48mm (d)","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Iceland: Nói Síríus","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","019. Pallet Skirt - EURO","","","","MED Cluster","4","","","Euro: 150mm Height, 810mm depth, 1210mm width (Made up)","45mm x 670mm x 170mm","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Cyprus: Argosy Trading Company Limited","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","019. Pallet Skirt - EURO","","","","MED Cluster","45","","","Euro: 150mm Height, 810mm depth, 1210mm width (Made up)","45mm x 670mm x 170mm","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Turkey: Dogruer Lojistik AS","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","019. Pallet Skirt - EURO","","","","MED Cluster","5","","","Euro: 150mm Height, 810mm depth, 1210mm width (Made up)","45mm x 670mm x 170mm","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Malta: Charles Darmanin & Co Ltd","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","028. Gondola Side Panel","","","","MED Cluster","16","","","1920mm (h) x 500mm (w)","1000mm (h) x 520mm (w) x 25mm (d)","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Malta: Charles Darmanin & Co Ltd","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","029. 10 Can Hanging Unit","","","","MED Cluster","100","","","1205mm (h) x185mm (w) x140 mm (d)","Packed in 5's:  TBC (h) x 270mm (w) x 100mm (d)

GB Packed individually:  TBC (h) x 270mm (w) x TBC (d)","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Cyprus: Argosy Trading Company Limited","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","038. Shelf Card with Die Cut","","","","MED Cluster","100","","","150mm (h) x 300mm (w)","Filled A4 boxes","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Malta: Charles Darmanin & Co Ltd","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","038. Shelf Card with Die Cut","","","","MED Cluster","200","","","150mm (h) x 300mm (w)","Filled A4 boxes","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Latvia: Baltic Logistic Solutions","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","038. Shelf Card with Die Cut","","","","MED Cluster","200","","","150mm (h) x 300mm (w)","Filled A4 boxes","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Lithuania: UAB ""Sanitex""","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","038. Shelf Card with Die Cut","","","","MED Cluster","300","","","150mm (h) x 300mm (w)","Filled A4 boxes","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Estonia: Sanitex OÜ","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","038. Shelf Card with Die Cut","","","","MED Cluster","500","","","150mm (h) x 300mm (w)","Filled A4 boxes","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Iceland: Nói Síríus","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","004. Multi Use FSDU Body","","","","Northern Europe Cluster","120","","","1382mm (h) x 412mm (w) x 316mm (d)

1795mm (h) including header","801mm (h) x 876mm (w) x 48mm (d)","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","NE Switzerland, Conaxess Trade Switzerland AG","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","004. Multi Use FSDU Body","","","","Northern Europe Cluster","400","","","1382mm (h) x 412mm (w) x 316mm (d)

1795mm (h) including header","801mm (h) x 876mm (w) x 48mm (d)","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","NE Germany, Move Elevator GmbH","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","017. Pallet Roll","","","","Northern Europe Cluster","100","","","Image size (FRONT): 230mm (h) x 980mm (w)
Image size (BACK): 230mm (h) x 750mm (w)

Roll length: 19,600mm (19.6m) = 20 images long.","265mm (h) x 265mm (w) x 250mm (d)","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","NE Germany, Move Elevator GmbH","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","017. Pallet Roll","","","","Northern Europe Cluster","150","","","Image size (FRONT): 230mm (h) x 980mm (w)
Image size (BACK): 230mm (h) x 750mm (w)

Roll length: 19,600mm (19.6m) = 20 images long.","265mm (h) x 265mm (w) x 250mm (d)","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","NE Switzerland, Conaxess Trade Switzerland AG","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","042. Pallet Sign","","","","Northern Europe Cluster","420","","","","","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","NE Germany, Move Elevator GmbH","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","001. 24 Can FSDU Body","","","","Southern Europe Cluster","250","","","1335mm (h) (1556mm including Header) x 270mm x 270mm"," 723mm (h) x 586mm (w) x 50mm (d)","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Spain, DSV Solutions","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","004. Multi Use FSDU Body","","","","Southern Europe Cluster","300","","","1382mm (h) x 412mm (w) x 316mm (d)

1795mm (h) including header","801mm (h) x 876mm (w) x 48mm (d)","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Portugal, Luis Simoes Logistica Integrada","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","004. Multi Use FSDU Body","","","","Southern Europe Cluster","600","","","1382mm (h) x 412mm (w) x 316mm (d)

1795mm (h) including header","801mm (h) x 876mm (w) x 48mm (d)","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Spain, DSV Solutions","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","014. Large Display Left and Right Sides - EURO","","","","Southern Europe Cluster","50","","","Front & Back: 1600mm (h) x 800mm (w) x 200mm (d)
(as per cutter guide)","","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Italy, DHL Supply Chain Italy","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","019. Pallet Skirt - EURO","","","","Southern Europe Cluster","100","","","Euro: 150mm Height, 810mm depth, 1210mm width (Made up)","45mm x 670mm x 170mm","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Italy, DHL Supply Chain Italy","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","019. Pallet Skirt - EURO","","","","Southern Europe Cluster","25","","","Euro: 150mm Height, 810mm depth, 1210mm width (Made up)","45mm x 670mm x 170mm","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Portugal, Luis Simoes Logistica Integrada","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","021. Corner Board 3 Layer - packed in 4s (Pringles)","","","","Southern Europe Cluster","200","","","770mm (h) x 360mm (w) x 360mm (d)","Packed in sets of x4. Outer Carton size to be confirmed.","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Italy, DHL Supply Chain Italy","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","028. Gondola Side Panel","","","","Southern Europe Cluster","200","","","1920mm (h) x 500mm (w)","1000mm (h) x 520mm (w) x 25mm (d)","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Spain, DSV Solutions","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","038. Shelf Card with Die Cut","","","","Southern Europe Cluster","1000","","","150mm (h) x 300mm (w)","Filled A4 boxes","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Spain, DSV Solutions","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","049. Small Can FSDU","","","","Southern Europe Cluster","100","","","1330mm x 330mm x 255mm including header (without header 1060mm h)","626mm x 826mm x 50mm","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Italy, DHL Supply Chain Italy","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","049. Small Can FSDU","","","","Southern Europe Cluster","100","","","1330mm x 330mm x 255mm including header (without header 1060mm h)","626mm x 826mm x 50mm","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Portugal, Luis Simoes Logistica Integrada","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","049. Small Can FSDU","","","","Southern Europe Cluster","200","","","1330mm x 330mm x 255mm including header (without header 1060mm h)","626mm x 826mm x 50mm","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Spain, DSV Solutions","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","051. Small Can FSDU Header (Generic)","","","","Southern Europe Cluster","100","","","","","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Italy, DHL Supply Chain Italy","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","051. Small Can FSDU Header (Generic)","","","","Southern Europe Cluster","100","","","","","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Portugal, Luis Simoes Logistica Integrada","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","051. Small Can FSDU Header (Generic)","","","","Southern Europe Cluster","200","","","","","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","Spain, DSV Solutions","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","004. Multi Use FSDU Body","","","","UK and ROI Cluster","500","","","1382mm (h) x 412mm (w) x 316mm (d)

1795mm (h) including header","801mm (h) x 876mm (w) x 48mm (d)","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","ROI: SEKO Logistics","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","019. Pallet Skirt - EURO","","","","UK and ROI Cluster","100","","","Euro: 150mm Height, 810mm depth, 1210mm width (Made up)","45mm x 670mm x 170mm","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","ROI: SEKO Logistics","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
"Q4 Bulk Order - Pringles 2017","021. Corner Board 3 Layer - packed in 4s (Pringles)","","","","UK and ROI Cluster","300","","","770mm (h) x 360mm (w) x 360mm (d)","Packed in sets of x4. Outer Carton size to be confirmed.","","","","","","2017-07-21T10:29:13.380Z","","","","","","","","","","ROI: SEKO Logistics","","","","","","Order Submitted","Laura.aitken@kellogg.com","0","0.00"
